ID,RO_E15,RO_G15,RO_TOTAL,P_RO_E15,P_RO_G15,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP
C33020,153,224,377,0.405835544,0.594164456,0.274225184,0.018438604,0.092977638,0.592389175
C33021,151,200,351,0.43019943,0.56980057,0.341176471,0.018414324,0.052173911,0.560102302
C33022,211,176,387,0.545219638,0.454780362,0.328840982,0.046495956,0.107142856,0.490566027
C33023,175,180,355,0.492957746,0.507042254,0.459283384,0.044299672,0.050814335,0.413029321
C33024,326,219,545,0.598165138,0.401834862,0.807424616,0.017788089,0.044856909,0.111368901
C33025,158,249,407,0.388206388,0.611793612,0.436828649,0.047570334,0.066496162,0.41687979
C33026,78,152,230,0.339130435,0.660869565,0.361809038,0.040201003,0.040201005,0.539363494
C33027,115,149,264,0.435606061,0.564393939,0.266889074,0.045454545,0.122185155,0.52793995
C33028,88,173,261,0.337164751,0.662835249,0.290689894,0.025452112,0.018754187,0.649028792
C34001,189,129,318,0.594339623,0.405660377,0.001083424,0.970747562,0.001083424,0.013001083
C34002,175,95,270,0.648148148,0.351851852,0.01097561,0.962195122,0,0.01097561
C34003,182,115,297,0.612794613,0.387205387,0.000829876,0.970124479,3.46E-10,0.021576765
C34004,132,90,222,0.594594595,0.405405405,0.001988072,0.983101392,0,0.000994036
C34005,162,91,253,0.640316206,0.359683794,0.001254705,0.981179423,0,0.010037641
C34006,227,123,350,0.648571429,0.351428571,0.006056888,0.973757309,0.001015979,0.009143812
C34007,206,116,322,0.639751553,0.360248447,0.001246883,0.992518703,0,0.002493766
C34008,122,97,219,0.557077626,0.442922374,0.003745318,0.962546816,0,0.012484394
C34009,126,100,226,0.557522124,0.442477876,0.003930818,0.964622639,0,0.014937111
C34010,171,130,301,0.568106312,0.431893688,0.004756243,0.978596909,0,0.003567182
C34011,138,85,223,0.618834081,0.381165919,0.00311042,0.978227061,0,0.003888025
C34012,194,118,312,0.621794872,0.378205128,0.007812499,0.967633929,0.001116071,0.010044643
C34013,172,126,298,0.577181208,0.422818792,0.010784313,0.946078432,0.001960784,0.026470588
C34014,125,95,220,0.568181818,0.431818182,0.003355705,0.959731544,0,0.018456376
C34015,124,78,202,0.613861386,0.386138614,0.002493766,0.957605985,0,0.029093932
C34016,140,88,228,0.614035088,0.385964912,0.003294894,0.973640856,0,0.009060956
C34017,221,129,350,0.631428571,0.368571429,0.00490591,0.982011296,7.90E-10,0.00899442
C34018,121,83,204,0.593137255,0.406862745,0.003273322,0.977905074,0,0.009001637
C34019,169,105,274,0.616788321,0.383211679,0.012944518,0.948223285,0.002427232,0.023462135
C34020,251,109,360,0.697222222,0.302777778,0.003460209,0.965397925,0,0.019607841
C34021,251,124,375,0.669333333,0.330666667,0.002344666,0.975381008,0,0.009378664
C34022,194,96,290,0.668965517,0.331034483,0.002518892,0.986146095,0.001259446,0.003778339
C34023,146,90,236,0.618644068,0.381355932,0.003994673,0.978695076,0,0.014647135
C34024,145,90,235,0.617021277,0.382978723,0.003141361,0.944502618,0,0.017801047
C34025,232,107,339,0.684365782,0.315634218,0.004056795,0.970588235,0,0.018255578
C34026,169,121,290,0.582758621,0.417241379,0.00285733,0.981903636,0.000952443,0.005714599
C34027,136,95,231,0.588744589,0.411255411,0.015579358,0.956183056,0.00292113,0.019474197
C34028,119,68,187,0.636363636,0.363636364,0.000838926,0.968120805,2.37E-10,0.013422819
C34029,121,99,220,0.55,0.45,0.005854801,0.980093677,0,0.008196721
C34030,176,128,304,0.578947368,0.421052632,0.004608295,0.987711214,0.001536098,0.004608295
C34031,149,70,219,0.680365297,0.319634703,0.004177713,0.968250288,0,0.011697596
C34032,177,87,264,0.670454545,0.329545455,0,0.975149106,0.009940358,0.003976143
C34033,127,96,223,0.569506726,0.430493274,0.00357418,0.973193647,0,0.016977357
C34034,173,128,301,0.574750831,0.425249169,0,0.979857818,0.001184834,0.009478675
C34035,169,123,292,0.578767123,0.421232877,0.001793722,0.989237668,0,0.003587444
C34036,153,122,275,0.556363636,0.443636364,0.008141113,0.970149254,0.004070556,0.00678426
C34037,99,66,165,0.6,0.4,0.005952381,0.958333334,0,0.029761905
C34038,111,56,167,0.664670659,0.335329341,0.004333695,0.969664139,0.002166847,0.014084508
C34039,122,99,221,0.552036199,0.447963801,0.00181653,0.991825613,0,0.004541326
C34040,183,122,305,0.6,0.4,0.004259339,0.985518729,0.000851783,0.003407168
C34041,118,82,200,0.59,0.41,0.011542498,0.972717733,2.92E-10,0.010493179
C34042,191,124,315,0.606349206,0.393650794,0.005228758,0.959477122,0,0.019607845
C34043,170,116,286,0.594405594,0.405594406,0.001557632,0.96105919,0.001557632,0.020249221
C34044,177,103,280,0.632142857,0.367857143,0.014476614,0.956570158,2.05E-12,0.021158128
C34045,200,111,311,0.643086817,0.356913183,0.010055866,0.968715083,3.12E-11,0.006703911
C34046,116,74,190,0.610526316,0.389473684,0.003703704,0.972222223,0.005555555,0.016666666
C34047,173,62,235,0.736170213,0.263829787,0.010909091,0.971818181,0,0.004545454
C34048,199,126,325,0.612307692,0.387692308,0,0.993489583,0,0.00390625
C34049,201,154,355,0.566197183,0.433802817,0.019543974,0.953583062,0,0.01465798
C34050,124,100,224,0.553571429,0.446428571,0.004497751,0.958770616,0.002248875,0.016491753
C34051,184,133,317,0.58044164,0.41955836,0.012984106,0.893734203,0.001180913,0.064950196
C34052,147,84,231,0.636363636,0.363636364,9.44E-10,0.983928571,0,0.008928571
C34053,117,63,180,0.65,0.35,0.010018215,0.980874316,0,0.000910747
C35001,99,194,293,0.337883959,0.662116041,0.222088838,0.039015607,0.044417768,0.677671064
C35002,131,218,349,0.375358166,0.624641834,0.415921294,0.046511628,0.010733455,0.515205717
C35003,75,162,237,0.316455696,0.683544304,0.130846031,0.092485557,0.011560695,0.75669994
C35004,132,179,311,0.424437299,0.575562701,0.278645842,0.013671875,0.06315104,0.623697909
C35005,74,182,256,0.2890625,0.7109375,0.199066861,0.087869354,0.019440123,0.672628327
C35006,81,173,254,0.318897638,0.681102362,0.199017203,0.018673219,0.018181816,0.75282555
C35007,56,201,257,0.217898833,0.782101167,0.2452131,0.078443484,0.017294627,0.643607158
C35008,59,183,242,0.243801653,0.756198347,0.229299361,0.042675159,0.014012738,0.705095545
C35009,122,180,302,0.40397351,0.59602649,0.244358825,0.062190425,0.130985142,0.53274629
C35010,107,227,334,0.320359281,0.679640719,0.520213584,0.06331045,0.024408849,0.362318832
C35011,91,216,307,0.296416938,0.703583062,0.167512688,0.022335025,0.020304569,0.778680207
C35012,44,150,194,0.226804124,0.773195876,0.034010152,0.041624365,0.001522843,0.914213198
C35013,45,146,191,0.235602094,0.764397906,0.030484486,0.048992923,0.002721829,0.914534567
C35014,62,163,225,0.275555556,0.724444444,0.077922077,0.028925621,0.001770956,0.883707201
C35015,76,246,322,0.236024845,0.763975155,0.251086947,0.032608695,0.015760868,0.684239141
C35016,47,150,197,0.23857868,0.76142132,0.038314175,0.012132823,0.003831418,0.943167306
C35017,118,152,270,0.437037037,0.562962963,0.310810827,0.098348348,0.029279281,0.54729728
C35018,77,162,239,0.322175732,0.677824268,0.038915096,0.005896226,0.007665094,0.939268867
C35019,51,128,179,0.284916201,0.715083799,0.049237985,0.033411489,0.005275498,0.907971863
C35020,78,142,220,0.354545455,0.645454545,0.177948065,0.064282673,0.096636864,0.638995319
C35021,78,166,244,0.319672131,0.680327869,0.123990772,0.023644752,0.00461361,0.840253749
C35022,123,169,292,0.421232877,0.578767123,0.228998852,0.070962791,0.069812044,0.605677023
C35023,118,154,272,0.433823529,0.566176471,0.276308379,0.039392232,0.068092287,0.59707373
C35024,81,170,251,0.322709163,0.677290837,0.20379676,0.024567281,0.046342825,0.704075938
C35025,112,172,284,0.394366197,0.605633803,0.446957887,0.070982839,0.033541341,0.419656779
C35026,94,141,235,0.4,0.6,0.314156425,0.027795737,0.040723982,0.597285073
C35027,97,133,230,0.42173913,0.57826087,0.192056584,0.026115344,0.070184987,0.688248089
C35028,98,174,272,0.360294118,0.639705882,0.277505276,0.02452698,0.017519273,0.66993691
C35029,80,138,218,0.366972477,0.633027523,0.119231958,0.03004026,0.158872718,0.66336327
C35030,124,149,273,0.454212454,0.545787546,0.124521073,0.040996169,0.214942528,0.583908045
C35031,139,182,321,0.433021807,0.566978193,0.323856606,0.030902351,0.063040792,0.552533997
C36001,126,152,278,0.45323741,0.54676259,0.241899437,0.026815643,0.039106145,0.67486034
C36002,92,201,293,0.313993174,0.686006826,0.051876845,0.06959089,0.021088148,0.853648249
C36003,102,187,289,0.352941176,0.647058824,0.181046676,0.089816125,0.021923621,0.695898161
C36004,109,180,289,0.37716263,0.62283737,0.067096775,0.096774194,0.053763442,0.777634406
C36005,108,185,293,0.368600683,0.631399317,0.063007158,0.113603819,0.01097852,0.807637233
C36006,88,151,239,0.368200837,0.631799163,0.060793404,0.044822256,0.013395157,0.868109224
C36007,227,157,384,0.591145833,0.408854167,0.720577077,0.00531511,0.034168566,0.217160204
C36008,51,196,247,0.206477733,0.793522267,0.059220781,0.031168831,0.005194806,0.9012987
C36009,66,183,249,0.265060241,0.734939759,0.055045872,0.058715596,0.008256881,0.873394495
C36010,98,199,297,0.32996633,0.67003367,0.319137764,0.033123027,0.06098843,0.575709768
C36011,82,132,214,0.38317757,0.61682243,0.075159234,0.014649681,0.000636943,0.904458601
C36012,46,121,167,0.275449102,0.724550898,0.056355664,0.055103316,0.001878522,0.881026931
C36013,49,145,194,0.25257732,0.74742268,0.047777042,0.044459191,0.00464499,0.895819507
C36014,145,155,300,0.483333333,0.516666667,0.497997344,0.006675566,0.044726301,0.432576758
C36015,180,157,337,0.534124629,0.465875371,0.607988171,0.003698224,0.025887576,0.342455614
C36016,154,164,318,0.48427673,0.51572327,0.469904245,0.008207935,0.047195621,0.462380299
C36017,181,162,343,0.527696793,0.472303207,0.556985292,0.011642157,0.058210783,0.361519612
C36018,175,134,309,0.566343042,0.433656958,0.560209423,0.003272253,0.042539266,0.381544503
C36019,135,183,318,0.424528302,0.575471698,0.302107726,0.019906323,0.025761122,0.639929749
C36020,139,145,284,0.48943662,0.51056338,0.484144957,0.005662514,0.060588901,0.434314839
C36021,75,155,230,0.326086957,0.673913043,0.077814569,0.043874172,0.006208609,0.86589404
C36022,46,171,217,0.211981567,0.788018433,0.036540239,0.039777984,0.006012951,0.907493062
C36023,73,170,243,0.300411523,0.699588477,0.046400004,0.0368,0.021599999,0.883999998
C36024,170,168,338,0.50295858,0.49704142,0.50622406,0.005186723,0.040975107,0.439315356
C36025,64,178,242,0.26446281,0.73553719,0.044791314,0.021717,0.000339328,0.931455717
C36026,170,100,270,0.62962963,0.37037037,0.646625765,0.011656441,0.036809818,0.293865032
C36027,117,155,272,0.430147059,0.569852941,0.374362242,0.022321428,0.022321429,0.562500002
C36028,127,138,265,0.479245283,0.520754717,0.608063449,0.011235956,0.031064111,0.340383345
C36029,181,180,361,0.501385042,0.498614958,0.512836575,0.004383219,0.039448967,0.43769567
C36030,175,143,318,0.550314465,0.449685535,0.554890219,0.00998004,0.05788423,0.36393879
C37001,154,75,229,0.672489083,0.327510917,0.02972561,0.946646341,0.000762195,0.016768293
C37002,73,103,176,0.414772727,0.585227273,0.015247777,0.441550184,5.07E-10,0.538754771
C37003,103,65,168,0.613095238,0.386904762,0.011254019,0.851286176,0,0.127813503
C37004,131,89,220,0.595454545,0.404545455,0.028127313,0.643967423,0.003700962,0.318282763
C37005,188,108,296,0.635135135,0.364864865,0.015977443,0.932330829,0,0.04511278
C37006,154,111,265,0.581132075,0.418867925,0.009990918,0.889191641,0.006357857,0.090826523
C37007,102,90,192,0.53125,0.46875,0.018925058,0.558667666,0.004542014,0.414837254
C37008,98,95,193,0.507772021,0.492227979,0.012110726,0.615916966,0.003460207,0.364186841
C37009,150,98,248,0.60483871,0.39516129,0.014275517,0.950035689,0.007137759,0.017130621
C37010,171,144,315,0.542857143,0.457142857,0.042966042,0.540540532,0.012474013,0.399861409
C37011,115,58,173,0.664739884,0.335260116,0.010434783,0.962608696,0,0.011304348
C37012,91,100,191,0.476439791,0.523560209,0.029243119,0.427178899,0.002866973,0.517201835
C37013,115,77,192,0.598958333,0.401041667,0.006974717,0.816913684,0,0.168265042
C37014,172,93,265,0.649056604,0.350943396,0.020134228,0.758389267,0.015939597,0.199664425
C37015,191,96,287,0.665505226,0.334494774,0.003223207,0.937147462,0,0.045124899
C37016,152,116,268,0.567164179,0.432835821,0.021870288,0.623680237,0.006033181,0.328054303
C37017,150,66,216,0.694444444,0.305555556,0.010110294,0.944852941,0,0.028492647
C37018,150,114,264,0.568181818,0.431818182,0.002006018,0.948846539,0.001003009,0.045135407
C37019,85,104,189,0.44973545,0.55026455,0.015394484,0.608082099,0,0.368826175
C37020,119,90,209,0.56937799,0.43062201,0.017227235,0.876948318,0.001640689,0.092698934
C37021,133,107,240,0.554166667,0.445833333,0.024438573,0.513210046,0.001321005,0.451122847
C37022,111,129,240,0.4625,0.5375,0.022357724,0.476287259,0.00203252,0.49254743
C37023,167,104,271,0.616236162,0.383763838,0.001762115,0.935682818,0,0.050220265
C37024,178,101,279,0.637992832,0.362007168,0.012481645,0.795888406,0.004405286,0.180616733
C37025,159,98,257,0.618677043,0.381322957,0.009310987,0.930167597,0,0.053072626
C37026,203,134,337,0.602373887,0.397626113,0.023809524,0.714947088,0.021164021,0.228835981
C37027,146,124,270,0.540740741,0.459259259,0.003424658,0.95890411,0,0.034246575
C37028,109,97,206,0.529126214,0.470873786,0.025210084,0.677310923,0.007563024,0.275630254
C37029,151,128,279,0.541218638,0.458781362,0.00969932,0.896217271,0,0.084384088
C37030,128,113,241,0.531120332,0.468879668,0.022690436,0.935980552,0,0.032414911
C37031,172,120,292,0.589041096,0.410958904,0.003912363,0.81846635,0.009389672,0.152582162
C37032,138,112,250,0.552,0.448,0.004734849,0.920454544,0.005681818,0.062500002
C37033,165,108,273,0.604395604,0.395604396,0.000795545,0.945107399,0,0.047732697
C37034,165,94,259,0.637065637,0.362934363,0.000821019,0.942528734,0,0.047619048
C37035,187,92,279,0.670250896,0.329749104,0.009883199,0.92362983,0,0.056603773
C37036,142,71,213,0.666666667,0.333333333,0.007785467,0.929930796,0.006055363,0.046712803
C37037,169,98,267,0.632958801,0.367041199,0.021877205,0.928016937,0.006351447,0.03810868
C37038,164,140,304,0.539473684,0.460526316,0.00265252,0.937223697,0,0.05658709
C37039,124,105,229,0.541484716,0.458515284,0.00086881,0.949609036,0.00086881,0.048653345
C37040,185,110,295,0.627118644,0.372881356,0.003481288,0.925152306,0.00435161,0.063533508
C37041,183,140,323,0.566563467,0.433436533,0.01866252,0.79237947,0.003888025,0.174183514
C38001,155,119,274,0.565693431,0.434306569,0.528124998,0.0140625,0.04921875,0.385937502
C38002,253,137,390,0.648717949,0.351282051,0.916390011,2.31E-11,0.029702287,0.052807538
C38003,191,119,310,0.616129032,0.383870968,0.715178168,0.00562149,0.049968666,0.219237969
C38004,203,124,327,0.620795107,0.379204893,0.733128834,0.006134969,0.050613497,0.200920246
C38005,181,139,320,0.565625,0.434375,0.699710565,0.009406657,0.03617945,0.244573082
C38006,163,141,304,0.536184211,0.463815789,0.710679611,0.011650485,0.060841424,0.207119741
C38007,213,114,327,0.651376147,0.348623853,0.802158642,0.00076985,0.035411212,0.154731754
C38008,171,116,287,0.595818815,0.404181185,0.64600551,0.024793388,0.022727273,0.29476584
C38009,202,146,348,0.58045977,0.41954023,0.76838488,0.002749141,0.021993123,0.198625434
C38010,134,121,255,0.525490196,0.474509804,0.610729023,0.00343879,0.072902338,0.295048144
C38011,169,119,288,0.586805556,0.413194444,0.665568369,0.005766063,0.036243822,0.271004942
C38012,221,105,326,0.67791411,0.32208589,0.905889633,0.003825514,0.019893616,0.061209611
C38013,187,152,339,0.551622419,0.448377581,0.747270221,0.007513039,0.036884738,0.199452102
C38014,185,135,320,0.578125,0.421875,0.671589311,0.003516174,0.072433193,0.235583685
C38015,163,110,273,0.597069597,0.402930403,0.6071701,0.009916095,0.041952709,0.320366131
C38016,201,133,334,0.601796407,0.398203593,0.68677686,0.001652893,0.030578512,0.271900826
C38017,194,144,338,0.573964497,0.426035503,0.755145481,0.001419431,0.0269695,0.201561391
C38018,220,109,329,0.668693009,0.331306991,0.754035971,0.003066233,0.060642682,0.173040864
C38019,285,90,375,0.76,0.24,0.771177947,0.046408707,0.052803742,0.124009483
C38020,186,111,297,0.626262626,0.373737374,0.81353859,0.005439187,0.024087827,0.145278996
C38021,136,102,238,0.571428571,0.428571429,0.589225588,0.02020202,0.055218855,0.322558923
C38022,174,120,294,0.591836735,0.408163265,0.72520818,0.002271007,0.025738076,0.226343678
C38023,203,133,336,0.604166667,0.395833333,0.604026847,0.008724832,0.024832215,0.344966442
C38024,239,136,375,0.637333333,0.362666667,0.788384297,0.003182037,0.056483366,0.133652532
C38025,149,95,244,0.610655738,0.389344262,0.701873783,0.009369601,0.041737605,0.226576052
C38026,229,113,342,0.669590643,0.330409357,0.708623087,0.011126565,0.084144645,0.186369959
C38027,200,118,318,0.628930818,0.371069182,0.735393231,0.002686378,0.010745478,0.239757897
C38028,239,138,377,0.633952255,0.366047745,0.799856944,0.009259357,0.024929081,0.150997168
C38029,170,125,295,0.576271186,0.423728814,0.768274852,0.00877193,0.016812866,0.198099416
C38030,174,123,297,0.585858586,0.414141414,0.787055932,0.001866639,0.017427367,0.183685926
C38031,162,140,302,0.536423841,0.463576159,0.660119557,0.010247651,0.017933391,0.291204098
C38032,166,111,277,0.599277978,0.400722022,0.66711052,0.004660453,0.058588549,0.259653795
C38033,147,138,285,0.515789474,0.484210526,0.558910599,0.018946122,0.050917703,0.353463588
C38034,152,125,277,0.548736462,0.451263538,0.578771685,0.02269693,0.052069428,0.328437925
C38035,155,137,292,0.530821918,0.469178082,0.509103169,0.010788941,0.020229265,0.443020904
C38036,168,99,267,0.629213483,0.370786517,0.62804428,0.007380074,0.079704796,0.266420664
C38037,156,169,325,0.48,0.52,0.591357088,0.004548901,0.051554208,0.327520851
C38038,154,103,257,0.59922179,0.40077821,0.675250357,0.000715308,0.053648069,0.261087268
C38039,197,156,353,0.558073654,0.441926346,0.615544759,0.007633588,0.032616238,0.327550314
C38040,197,110,307,0.641693811,0.358306189,0.614274258,0.008821171,0.060144347,0.307939054
