full_text,precinct,ward,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,TOTVOTES,LIGHTFOOT,PRECKWINKLE,P_LIGHT,P_PRECK,
20024,24,20,0.114170052,0.790283392,0.045344127,0.029149796,292,172,120,0.589041096,0.410958904,
20025,25,20,0.007518797,0.927631579,0,0.051691729,194,140,54,0.721649485,0.278350515,
20026,26,20,0.146222572,0.752233974,0.046303814,0.026807472,257,139,118,0.540856031,0.459143969,
20027,27,20,0.013535377,0.958357978,5.32E-10,0.01219369,131,90,41,0.687022901,0.312977099,
20028,28,20,0.001101322,0.959251101,0.001101322,0.019823789,161,115,46,0.714285714,0.285714286,
20029,29,20,0.007889546,0.950032873,0.018408941,0.016436555,294,175,119,0.595238095,0.404761905,
20030,30,20,0.007446744,0.976048866,0,0.015175711,112,77,35,0.6875,0.3125,
20031,31,20,0.006193693,0.970157658,0.001126126,0.010135135,281,200,81,0.711743772,0.288256228,
20032,32,20,0.008258258,0.938438438,0,0.039039039,228,171,57,0.75,0.25,
20033,33,20,0.009268794,0.968074154,0.001029866,0.011328526,160,104,56,0.65,0.35,
20034,34,20,0.378025157,0.374636995,0.139883832,0.071636011,355,177,178,0.498591549,0.501408451,
20035,35,20,0.004106776,0.98100616,0.003080082,0.00513347,116,84,32,0.724137931,0.275862069,
20036,36,20,0.002949853,0.94690266,0,0.007374632,69,50,19,0.724637681,0.275362319,
20037,37,20,0.001814882,0.985480944,0,0.005444646,65,44,21,0.676923077,0.323076923,
20038,38,20,0.053308824,0.801470588,0.036764706,0.090073529,86,59,27,0.686046512,0.313953488,
20039,39,20,0.005494505,0.973443223,0,0.011904762,19,13,6,0.684210526,0.315789474,
21001,1,21,0.003759398,0.941102758,0,0.02255639,295,187,108,0.633898305,0.366101695,
21002,2,21,4.04E-12,0.979865772,0,0.008628955,166,119,47,0.71686747,0.28313253,
21003,3,21,0.000992064,0.969246031,0.000992064,0.011904762,287,191,96,0.665505226,0.334494774,
21004,4,21,0.002688172,0.979390681,0,0.009856631,250,181,69,0.724,0.276,
21005,5,21,0.00386598,0.962628866,4.52E-12,0.012886598,324,243,81,0.75,0.25,
21006,6,21,0.006224068,0.979253111,0,0.011410788,206,143,63,0.694174757,0.305825243,
21007,7,21,0.001356852,0.986431479,0.002713704,0.002713704,296,201,95,0.679054054,0.320945946,
21008,8,21,0,0.983792545,0.000810373,0.002431118,269,188,81,0.698884758,0.301115242,
21009,9,21,0.00397878,0.988063661,0,0.00132626,310,207,103,0.667741935,0.332258065,
21010,10,21,0.001231527,0.980295566,0,0.012315271,218,146,72,0.669724771,0.330275229,
21011,11,21,0.006335797,0.973600844,0,0.011615629,240,167,73,0.695833333,0.304166667,
21012,12,21,0,0.989702517,0,0.002288329,234,154,80,0.658119658,0.341880342,
21013,13,21,0.000918274,0.981634527,0,0.007346189,249,168,81,0.674698795,0.325301205,
21014,14,21,0.003250271,0.986998917,0,0.003250271,296,195,101,0.658783784,0.341216216,
21015,15,21,0.000909918,0.969972705,0,0.006369427,224,159,65,0.709821429,0.290178571,
21016,16,21,0.004098361,0.974385246,0.00204918,0.007172131,245,194,51,0.791836735,0.208163265,
21017,17,21,0.006097559,0.964430896,0.00101626,0.017276423,226,162,64,0.716814159,0.283185841,
21018,18,21,0.002775208,0.972247918,0,0.005550416,303,221,82,0.729372937,0.270627063,
21019,19,21,0.001127396,0.978579482,0,0.00789177,273,188,85,0.688644689,0.311355311,
21020,20,21,0,0.966120217,0,0.016393443,214,157,57,0.73364486,0.26635514,
21021,21,21,0.007653062,0.956632652,0,0.017857144,209,144,65,0.688995215,0.311004785,
21022,22,21,0.002369668,0.990521327,0,0.004739336,224,138,86,0.616071429,0.383928571,
21023,23,21,0.00655308,0.965923985,0.002621232,0.011795544,238,159,79,0.668067227,0.331932773,
21024,24,21,0.001239157,0.98141264,0,0.006195787,269,172,97,0.639405204,0.360594796,
21025,25,21,0.001172333,0.954279017,0,0.018757326,242,164,78,0.67768595,0.32231405,
21026,26,21,0.003793627,0.97875569,0.000758725,0.006069803,251,185,66,0.737051793,0.262948207,
21027,27,21,0.00234192,0.967213115,0,0.018735362,250,179,71,0.716,0.284,
21028,28,21,0.003526093,0.983074753,0.000705219,0.009873061,310,223,87,0.719354839,0.280645161,
21029,29,21,0.000985222,0.980295568,0,0.006896551,307,217,90,0.706840391,0.293159609,
21030,30,21,0,0.985267036,0,0.008287292,196,143,53,0.729591837,0.270408163,
21031,31,21,0.001795333,0.994613998,1.19E-09,0,212,147,65,0.693396226,0.306603774,
21032,32,21,0,0.980911984,0.001060445,0.014846235,258,172,86,0.666666667,0.333333333,
21033,33,21,1.87E-10,0.985492225,0,0.010362695,211,143,68,0.677725118,0.322274882,
21034,34,21,0.004012841,0.979935795,0,0.004012841,237,155,82,0.654008439,0.345991561,
21035,35,21,0.001234568,0.974074073,0,0.007407408,332,238,94,0.71686747,0.28313253,
21036,36,21,0.001005025,0.980904522,0,0.009045226,245,173,72,0.706122449,0.293877551,
21037,37,21,0.009020618,0.989690722,0,0.00128866,202,136,66,0.673267327,0.326732673,
21038,38,21,2.17E-11,0.986373959,0,0.00681302,245,178,67,0.726530612,0.273469388,
21039,39,21,0.001601281,0.970376301,0,0.021617293,196,147,49,0.75,0.25,
21040,40,21,0.006053269,0.974576271,0,0.006053269,242,163,79,0.673553719,0.326446281,
21041,41,21,0.018348624,0.964449541,0.002293578,0.005733945,295,203,92,0.688135593,0.311864407,
21042,42,21,0.00492126,0.969488189,0,0.008858267,298,207,91,0.694630872,0.305369128,
21043,43,21,0.001906578,0.979027643,0,0.007626313,264,175,89,0.662878788,0.337121212,
21044,44,21,0.007077856,0.967644085,0,0.023255813,270,179,91,0.662962963,0.337037037,
21045,45,21,0.002890173,0.979768785,0.000963391,0.012524085,236,176,60,0.745762712,0.254237288,
21046,46,21,0.003329634,0.974472808,0.001109878,0.004439512,285,188,97,0.659649123,0.340350877,
21047,47,21,0,0.988309352,0,0.001798562,232,165,67,0.711206897,0.288793103,
21048,48,21,0.005230126,0.981171547,0,0.006276151,250,168,82,0.672,0.328,
21049,49,21,0.002436054,0.990255786,0,0.004872107,301,206,95,0.684385382,0.315614618,
21050,50,21,0.003401361,0.976190476,0,0.013605442,199,136,63,0.683417085,0.316582915,
21051,51,21,0.00308642,0.980452678,0,0.00823045,249,155,94,0.62248996,0.37751004,
21052,52,21,0,0.974358977,0,0.003944773,246,161,85,0.654471545,0.345528455,
21053,53,21,0.004504504,0.968468469,0.001501501,0.013513513,224,140,84,0.625,0.375,
21054,54,21,0.001114827,0.995540691,0,0.003344482,254,178,76,0.700787402,0.299212598,
22001,1,22,0.005226481,0.87456446,0,0.116724739,126,86,40,0.682539683,0.317460317,
22002,2,22,0.399327807,0.006757222,0.013514443,0.579049084,219,175,44,0.799086758,0.200913242,
22003,3,22,0.017246175,0.000556329,4.73E-13,0.980806675,190,147,43,0.773684211,0.226315789,
22004,4,22,0.015336217,0.005112072,0.003145891,0.972866693,109,79,30,0.724770642,0.275229358,
22005,5,22,0.020547944,0.008675799,0.000913242,0.96803653,142,114,28,0.802816901,0.197183099,
22006,6,22,0.019170753,0.004904149,0.000891663,0.973695941,133,104,29,0.781954887,0.218045113,
22007,7,22,0.025439129,0.003028468,0.001211387,0.967292548,102,79,23,0.774509804,0.225490196,
22008,8,22,0.246628204,0.07323946,0.027521486,0.649681273,261,219,42,0.83908046,0.16091954,
22009,9,22,0.014438753,0.000931532,0,0.980903585,113,80,33,0.707964602,0.292035398,
22010,10,22,0.03276836,0.000376648,0.000376648,0.963465161,178,129,49,0.724719101,0.275280899,
22011,11,22,0.015955324,0.003589948,0,0.977662546,116,85,31,0.732758621,0.267241379,
22012,12,22,0.127630686,0.171079431,0.048879837,0.638153428,181,149,32,0.82320442,0.17679558,
22013,13,22,0.027070707,0.005656569,0.002424242,0.959999997,139,104,35,0.748201439,0.251798561,
22014,14,22,0.039386189,0.134526854,0.001023018,0.823529413,130,83,47,0.638461538,0.361538462,
22015,15,22,0.016220599,0.00324412,0.004460665,0.972424981,95,76,19,0.8,0.2,
22016,16,22,0.029006362,0.001821076,0,0.969172561,96,69,27,0.71875,0.28125,
22017,17,22,0.016813452,0.018815051,0.001200961,0.962770217,172,122,50,0.709302326,0.290697674,
22018,18,22,0.019985196,0.020725389,0.000370096,0.955588453,105,79,26,0.752380952,0.247619048,
22019,19,22,0.025703794,0.848225227,0,0.122399009,80,57,23,0.7125,0.2875,
22020,20,22,0.019230769,0.00295858,6.07E-11,0.976701183,115,87,28,0.756521739,0.243478261,
22021,21,22,0.004830918,0.891649419,0,0.089717041,227,162,65,0.713656388,0.286343612,
22022,22,22,0.01402033,0.026989133,0.001051525,0.945671226,111,69,42,0.621621622,0.378378378,
22023,23,22,0.004359198,0.862249343,0,0.128160421,296,216,80,0.72972973,0.27027027,
22024,24,22,0.016024654,0.001232666,0,0.978736518,175,138,37,0.788571429,0.211428571,
22025,25,22,0.007529581,0.004302616,0.000717103,0.984582289,134,110,24,0.820895522,0.179104478,
23001,1,23,0.763426838,0.020459974,0.005115114,0.208440558,228,200,28,0.877192982,0.122807018,
23002,2,23,0.653110988,0.016802881,0.015040244,0.307079286,244,216,28,0.885245902,0.114754098,
23003,3,23,0.705202312,0.001156069,0.003468208,0.285549133,217,184,33,0.847926267,0.152073733,
23004,4,23,0.615062768,0,0.003138075,0.370292883,252,228,24,0.904761905,0.095238095,
23005,5,23,0.11860596,0.030916245,0.006745363,0.840359751,152,124,28,0.815789474,0.184210526,
23006,6,23,0.225551157,0.017524022,0.011871115,0.740531377,187,146,41,0.780748663,0.219251337,
23007,7,23,0.115431347,0.009720534,0.002430134,0.871810452,140,114,26,0.814285714,0.185714286,
23008,8,23,0.458410343,0.018484289,0.006161429,0.513247079,205,166,39,0.809756098,0.190243902,
23009,9,23,0.095588236,0.050857843,0.014705883,0.835171569,120,92,28,0.766666667,0.233333333,
23010,10,23,0.19887525,0.009202455,0.010736196,0.774539883,166,128,38,0.771084337,0.228915663,
23011,11,23,0.106806853,0.012728274,0.000553403,0.878804663,161,126,35,0.782608696,0.217391304,
23012,12,23,0.726204467,1.46E-10,0.00587544,0.264394829,232,212,20,0.913793103,0.086206897,
23013,13,23,0.060246677,0.006166982,0.001423149,0.930265658,115,88,27,0.765217391,0.234782609,
23014,14,23,0.690826728,0.003397508,0.020385051,0.272933181,208,182,26,0.875,0.125,
23015,15,23,0.066323616,0.069754149,0.005717553,0.851343617,108,77,31,0.712962963,0.287037037,
23016,16,23,0.694303022,0.006192599,0,0.283412284,238,215,23,0.903361345,0.096638655,
23017,17,23,0.068051948,0.115324673,0.001558441,0.811428574,94,69,25,0.734042553,0.265957447,
23018,18,23,0.639803584,0.031395674,0.007331834,0.305760464,204,184,20,0.901960784,0.098039216,
23019,19,23,0.063863757,0.077168708,0.000532198,0.853645556,119,92,27,0.773109244,0.226890756,
23020,20,23,0.068577868,0.012366519,0.000562116,0.916807157,63,51,12,0.80952381,0.19047619,
23021,21,23,0.725513905,0.002418379,0.00120919,0.256348249,260,230,30,0.884615385,0.115384615,
23022,22,23,0.654712267,0.001668057,0.00500417,0.33110925,219,186,33,0.849315068,0.150684932,
23023,23,23,0.704495984,0.002141341,0.007494696,0.27944395,228,200,28,0.877192982,0.122807018,
23024,24,23,0.157698056,0.00523169,0.0142003,0.821375185,114,81,33,0.710526316,0.289473684,
23025,25,23,0.272632125,0.020931451,0.002616431,0.70120356,138,110,28,0.797101449,0.202898551,
23026,26,23,0.273103449,0.020689655,0.012413793,0.690344827,165,138,27,0.836363636,0.163636364,
23027,27,23,0.718725717,1.51E-09,0.007124996,0.270743402,225,194,31,0.862222222,0.137777778,
23028,28,23,0.524873769,0.00608947,0.031469344,0.426399667,211,187,24,0.886255924,0.113744076,
23029,29,23,0.514705872,0.003393665,0.00678733,0.461538471,194,172,22,0.886597938,0.113402062,
23030,30,23,0.129083247,0.034773446,0.011064279,0.818756584,171,139,32,0.812865497,0.187134503,
23031,31,23,0.094062304,0.084656076,0.004115225,0.811875389,125,88,37,0.704,0.296,
23032,32,23,0.100529102,0.062962959,0.001587301,0.825396828,120,92,28,0.766666667,0.233333333,
23033,33,23,0.086126866,0.002062919,0.007735946,0.900464161,130,100,30,0.769230769,0.230769231,
23034,34,23,0.069437883,0.019367028,7.37E-10,0.906471422,122,86,36,0.704918033,0.295081967,
23035,35,23,0.671105196,0.005326232,0.007989347,0.308921436,168,140,28,0.833333333,0.166666667,
23036,36,23,0.693364287,0.004576689,0.006865033,0.267733858,237,206,31,0.869198312,0.130801688,
23037,37,23,0.744552062,0,0.004842615,0.245762707,230,208,22,0.904347826,0.095652174,
23038,38,23,0.642773206,0.015276146,0.001175088,0.338425384,200,166,34,0.83,0.17,
23039,39,23,0.111838194,0.003569304,0.009518144,0.875074357,160,125,35,0.78125,0.21875,
24001,1,24,0.004561003,0.953249712,0.001140251,0.029646522,167,118,49,0.706586826,0.293413174,
24002,2,24,0.001509434,0.981132075,9.36E-11,0.01509434,178,120,58,0.674157303,0.325842697,
24003,3,24,0.008275862,0.915172415,0.000689655,0.063448275,179,129,50,0.720670391,0.279329609,
24004,4,24,0.003147954,0.963273871,0.001049318,0.019937042,136,101,35,0.742647059,0.257352941,
24005,5,24,2.15E-09,0.962962963,0,0.027434841,96,66,30,0.6875,0.3125,
24006,6,24,0.024034334,0.934763949,0.000858369,0.030901287,204,124,80,0.607843137,0.392156863,
24007,7,24,0.060377358,0.216981122,0.016037735,0.697169822,105,68,37,0.647619048,0.352380952,
24008,8,24,0.002728513,0.961800819,0,0.027285129,90,62,28,0.688888889,0.311111111,
24009,9,24,0.021462638,0.945151022,0.000794913,0.023847389,148,111,37,0.75,0.25,
24010,10,24,0.004322767,0.940922192,0.005763689,0.041786742,82,66,16,0.804878049,0.195121951,
24011,11,24,0.006105835,0.938263231,0,0.044097693,190,119,71,0.626315789,0.373684211,
24012,12,24,0.003452242,0.953970093,0.002301494,0.026467196,120,75,45,0.625,0.375,
24013,13,24,0.008760951,0.968710879,0.001251566,0.016270344,96,58,38,0.604166667,0.395833333,
24014,14,24,0.023020259,0.934622464,8.84E-17,0.027624313,144,98,46,0.680555556,0.319444444,
24015,15,24,0,0.979460845,0.001283697,0.01412067,98,64,34,0.653061224,0.346938776,
24016,16,24,0.130646735,0.627559315,0.002599935,0.237000321,277,170,107,0.613718412,0.386281588,
24017,17,24,0.011310085,0.956644676,0,0.027332703,161,114,47,0.708074534,0.291925466,
24018,18,24,0.004528987,0.979166663,0.000905797,0.008152175,219,165,54,0.753424658,0.246575342,
24019,19,24,0.001626016,0.981300812,0.002439024,0.009756099,228,155,73,0.679824561,0.320175439,
24020,20,24,0.001030928,0.992783504,0,0.006185568,129,87,42,0.674418605,0.325581395,
24021,21,24,0.009104703,0.971168434,1.46E-10,0.015174511,79,66,13,0.835443038,0.164556962,
24022,22,24,0.010065127,0.967436352,0,0.011841329,218,161,57,0.73853211,0.26146789,
24023,23,24,0.036666672,0.928666657,0.001333334,0.026000003,153,103,50,0.673202614,0.326797386,
24024,24,24,0.002163332,0.965386695,0.002163331,0.018388318,199,153,46,0.768844221,0.231155779,
24025,25,24,0.003454232,0.962867015,0,0.026770289,156,116,40,0.743589744,0.256410256,
24026,26,24,0.007468259,0.945481706,0,0.03136669,289,177,112,0.612456747,0.387543253,
24027,27,24,0.050489828,0.891484548,0.003014318,0.051996987,205,139,66,0.67804878,0.32195122,
24028,28,24,0.011235956,0.94494382,0,0.033707863,157,104,53,0.662420382,0.337579618,
24029,29,24,0.008051529,0.959742355,0,0.00805153,157,112,45,0.713375796,0.286624204,
24030,30,24,0.001589825,0.982511922,0.001589825,0.007949127,102,75,27,0.735294118,0.264705882,
24031,31,24,0.009029346,0.961625284,0.000752445,0.026335589,208,153,55,0.735576923,0.264423077,
24032,32,24,0.001858736,0.98141264,0,0.013011153,98,66,32,0.673469388,0.326530612,
24033,33,24,0.003667481,0.94621027,0.002444988,0.031784841,113,79,34,0.699115044,0.300884956,
24034,34,24,0.011156186,0.964503043,0.004056795,0.007099392,168,132,36,0.785714286,0.214285714,
24035,35,24,0.007751937,0.939707156,0.002583979,0.029285095,152,112,40,0.736842105,0.263157895,
24036,36,24,0.013726837,0.950583386,0.000686342,0.026767332,213,148,65,0.694835681,0.305164319,
24037,37,24,0.002320186,0.968677496,5.56E-12,0.0162413,112,81,31,0.723214286,0.276785714,
24038,38,24,0.047569803,0.872802484,0.014477766,0.053774559,187,113,74,0.604278075,0.395721925,
24039,39,24,0.035060976,0.534298779,0.00152439,0.416158538,210,155,55,0.738095238,0.261904762,
24040,40,24,0.017470882,0.930116473,0.012479201,0.036605656,179,129,50,0.720670391,0.279329609,
24041,41,24,0.026011561,0.950867052,0.002890173,0.014450867,159,116,43,0.729559748,0.270440252,
25001,1,25,0.104761905,0.008843537,0.012244897,0.86734694,284,190,94,0.669014085,0.330985915,
25002,2,25,0.133269871,0.041408853,0.011899096,0.799619229,341,207,134,0.607038123,0.392961877,
25003,3,25,0.728828067,0.062446533,0.113772452,0.059024806,301,265,36,0.880398671,0.119601329,
25004,4,25,0.211551385,0.604432491,0.089321697,0.072531902,236,173,63,0.733050847,0.266949153,
25005,5,25,0.164759731,0.036613271,0.011441648,0.773455373,365,279,86,0.764383562,0.235616438,
25006,6,25,0.022834985,0.004308488,0.951744937,0.009047824,114,87,27,0.763157895,0.236842105,
25007,7,25,0.133369625,0.015242242,0.008709853,0.837234621,305,186,119,0.609836066,0.390163934,
25008,8,25,0.086937716,0.022923875,0.001297578,0.881487889,333,232,101,0.696696697,0.303303303,
25009,9,25,0.100478466,0.072301969,0.006379584,0.816055292,294,191,103,0.649659864,0.350340136,
25010,10,25,0.725460123,0.092791411,0.100460123,0.068251534,357,309,48,0.865546218,0.134453782,
25011,11,25,0.102395492,0.014560827,0.006575857,0.872710191,305,207,98,0.678688525,0.321311475,
25012,12,25,0.154503616,0.02695595,0.009861933,0.800131492,314,211,103,0.671974522,0.328025478,
25013,13,25,0.073987901,0.006979991,0.002791996,0.914844114,339,219,120,0.646017699,0.353982301,
25014,14,25,0.082855657,0.034392913,0.799895774,0.064095885,184,112,72,0.608695652,0.391304348,
25015,15,25,0.089750129,0.015298317,0.005609384,0.885772563,260,182,78,0.7,0.3,
25016,16,25,0.765700482,0.030595813,0.135265701,0.056360709,324,287,37,0.885802469,0.114197531,
25017,17,25,0.190600518,0.130548311,0.024151436,0.640339422,359,253,106,0.704735376,0.295264624,
25018,18,25,0.049633383,0.068245911,0.838127478,0.031584881,241,182,59,0.755186722,0.244813278,
25019,19,25,0.095591647,0.020417633,0.006496519,0.863573087,340,226,114,0.664705882,0.335294118,
25020,20,25,0.047410014,0.899912193,0.009657597,0.028094822,201,144,57,0.71641791,0.28358209,
25021,21,25,0.557070707,0.120707071,0.225757576,0.066666667,408,316,92,0.774509804,0.225490196,
25022,22,25,0.084640989,0.019495958,0.00808369,0.879220162,297,196,101,0.65993266,0.34006734,
25023,23,25,0.121794877,0.035897436,0.014743591,0.817948711,369,246,123,0.666666667,0.333333333,
25024,24,25,0.116487462,0.028673833,0.011947433,0.827956984,329,223,106,0.67781155,0.32218845,
25025,25,25,0.508441558,0.038311689,0.322727272,0.111038961,287,219,68,0.763066202,0.236933798,
25026,26,25,0.098278726,0.014436424,0.004997224,0.876179908,333,230,103,0.690690691,0.309309309,
25027,27,25,0.56140351,0.126984127,0.187969924,0.096073517,227,178,49,0.784140969,0.215859031,
25028,28,25,0.109110169,0.030190678,0.009533898,0.837923729,319,218,101,0.68338558,0.31661442,
25029,29,25,0.141295871,0.751756403,0.018735366,0.067135078,273,192,81,0.703296703,0.296703297,
25030,30,25,0.101904273,0.013896037,0.006176017,0.863612968,321,213,108,0.663551402,0.336448598,
